year,class_id,class_hh,class_m_edu,class_lag_mean,class_size,grade,school_hh,school_m_edu,class_mean,id_teacher,res_lag1,res_lag2,res_lag3,res_lag4,res_lag5,res_lag6,weight1,weight2,weight3,weight4,weight5,weight6
2007,1392,11584.026,16.481482,.077522106,27,8,12392.495,16.528248,-2.7033958,695,-2.6278815,-2.6663625,-2.6636751,-2.6497428,-2.7195594,-2.7440069,52,56,53,53,59,58
2000,1350,11272.756,16.424242,,33,8,11904.071,16.859421,,696,,,,,,,,,,,,
2001,8556,10785.334,17.807692,-.12200559,26,8,12062.323,16.865103,-2.5971498,696,,,,,,,59,,,,,
2002,6162,13457.779,16.566668,.32835147,30,8,12055.049,16.788774,-2.7057574,696,-2.5971498,,,,,,56,63,,,,
2003,8568,12437.57,17.482759,.1959728,29,8,12193.143,16.676428,-2.6064115,696,-2.7057574,-2.5971498,,,,,59,55,62,,,
2004,6174,12742.467,17,.26974246,27,8,12230.436,16.659824,-2.7424817,696,-2.6064115,-2.7057574,-2.5971498,,,,56,57,53,60,,
2005,6180,12254.767,17.535715,.045811407,28,8,12256.48,16.582003,-2.6639867,696,-2.7424817,-2.6064115,-2.7057574,-2.5971498,,,55,57,58,54,61,
2006,8586,12218.596,15.115385,.004738031,26,8,11954.299,16.428572,-2.6115968,696,-2.6639867,-2.7424817,-2.6064115,-2.7057574,-2.5971498,,54,53,55,56,52,59
2007,6192,11779.145,15.965517,.20377438,29,8,12392.495,16.528248,-2.573837,696,-2.6115968,-2.6639867,-2.7424817,-2.6064115,-2.7057574,-2.5971498,55,57,56,58,59,55
2000,8593,10869.903,14.6,,30,3,12221.659,16.58309,,697,,,,,,,,,,,,
2001,8599,12479.195,17.538462,,26,3,12176.208,16.715775,,697,,,,,,,56,,,,,
2002,3805,11794.873,15.875,,32,3,12298.929,16.610542,,697,,,,,,,58,62,,,,
2003,8611,12969.319,15.620689,,29,3,12029.203,16.284672,,697,,,,,,,61,55,59,,,
2004,6217,12510.212,16.461538,,26,3,12041.376,16.365889,,697,,,,,,,55,58,52,56,,
2005,3823,11865.553,15.970589,,34,3,12347.019,16.371553,,697,,,,,,,60,63,66,60,64,
2006,6229,11540.615,16.125,,32,3,11913.076,16.445574,,697,,,,,,,66,58,61,64,58,62
2007,6235,12640.646,14.785714,,28,3,12176.658,16.171875,,697,,,,,,,60,62,54,57,60,54
2000,1393,10574.539,15.714286,,28,3,12221.659,16.58309,,698,,,,,,,,,,,,
2001,6199,13057.849,17.888889,,27,3,12176.208,16.715775,,698,,,,,,,55,,,,,
2002,6205,12817.247,16.777779,,27,3,12298.929,16.610542,,698,,,,,,,54,55,,,,
2003,3811,11574.129,16.451612,,31,3,12029.203,16.284672,,698,,,,,,,58,58,59,,,
2004,8617,12768.104,16.225807,,31,3,12041.376,16.365889,,698,,,,,,,62,58,58,59,,
2005,6223,11540.778,16.571428,,28,3,12347.019,16.371553,,698,,,,,,,59,59,55,55,56,
2006,3829,12400.248,17,,30,3,11913.076,16.445574,,698,,,,,,,58,61,61,57,57,58
2007,1435,11833.495,15.617647,,34,3,12176.658,16.171875,,698,,,,,,,64,62,65,65,61,61
2000,3793,11607.968,14.357142,,28,3,12221.659,16.58309,,699,,,,,,,,,,,,
2001,1399,11785.56,18.4,,25,3,12176.208,16.715775,,699,,,,,,,53,,,,,
2002,1405,11378.749,16.074074,,27,3,12298.929,16.610542,,699,,,,,,,52,55,,,,
2003,6211,11700.351,15.68,,25,3,12029.203,16.284672,,699,,,,,,,52,50,53,,,
2004,3817,11986.763,16.807692,,26,3,12041.376,16.365889,,699,,,,,,,51,53,51,54,,
2005,1423,12606.174,16.241379,,29,3,12347.019,16.371553,,699,,,,,,,55,54,56,54,57,
2006,8629,11532.992,15.37037,,27,3,11913.076,16.445574,,699,,,,,,,56,53,52,54,52,55
2007,3835,12818.77,17.96875,,32,3,12176.658,16.171875,,699,,,,,,,59,61,58,57,59,57
2000,6193,12334.035,16.933332,,30,3,12221.659,16.58309,,700,,,,,,,,,,,,
2001,3799,11470.582,18.064516,,31,3,12176.208,16.715775,,700,,,,,,,61,,,,,
2002,8605,11831.027,16.181818,,33,3,12298.929,16.610542,,700,,,,,,,64,63,,,,
2003,1411,10964.077,15.354838,,31,3,12029.203,16.284672,,700,,,,,,,64,62,61,,,
2004,1417,11316.562,17.551723,,29,3,12041.376,16.365889,,700,,,,,,,60,62,60,59,,
2005,8623,13240.1,16.076923,,26,3,12347.019,16.371553,,700,,,,,,,55,57,59,57,56,
2006,1429,11395.864,14.740741,,27,3,11913.076,16.445574,,700,,,,,,,53,56,58,60,58,57
2007,8635,11817.332,16.433332,,30,3,12176.658,16.171875,,700,,,,,,,57,56,59,61,63,61
2000,6194,12402.44,16.241379,,29,4,12221.659,16.58309,,701,,,,,,,,,,,,
2001,1400,12236.173,15.28125,.023147671,32,4,12176.208,16.715775,-2.7337892,701,,,,,,,61,,,,,
2002,3806,13127.438,15.958333,.24466294,24,4,12298.929,16.610542,-2.7711709,701,-2.7337892,,,,,,56,53,,,,
2003,1412,12659.926,14.5,.080605648,28,4,12029.203,16.284672,-2.816875,701,-2.7711709,-2.7337892,,,,,52,60,57,,,
2004,8618,12691.038,15.464286,.010448363,28,4,12041.376,16.365889,-2.7007043,701,-2.816875,-2.7711709,-2.7337892,,,,56,52,60,57,,
2005,3824,13158.375,18.777779,.041470796,27,4,12347.019,16.371553,-2.7172632,701,-2.7007043,-2.816875,-2.7711709,-2.7337892,,,55,55,51,59,56,
2006,1430,11829.919,16.299999,.010219808,30,4,11913.076,16.445574,-2.6675794,701,-2.7172632,-2.7007043,-2.816875,-2.7711709,-2.7337892,,57,58,58,54,62,59
2007,8636,11514.788,15.67742,.27312908,31,4,12176.658,16.171875,-2.6820807,701,-2.6675794,-2.7172632,-2.7007043,-2.816875,-2.7711709,-2.7337892,61,58,59,59,55,63
2000,8594,11944.802,16.28125,,32,4,12221.659,16.58309,,702,,,,,,,,,,,,
2001,3800,12412.391,15.242424,-.42788321,33,4,12176.208,16.715775,-2.718821,702,,,,,,,65,,,,,
2002,8606,11777.919,17.333334,-.015658608,27,4,12298.929,16.610542,-2.7749343,702,-2.718821,,,,,,60,59,,,,
2003,3812,11774.111,17.34375,.00126463,32,4,12029.203,16.284672,-2.7076082,702,-2.7749343,-2.718821,,,,,59,65,64,,,
2004,1418,12447.574,17.15625,-.3435154,32,4,12041.376,16.365889,-2.5674112,702,-2.7076082,-2.7749343,-2.718821,,,,64,59,65,64,,
2005,6224,11689.501,15.103448,.061896618,29,4,12347.019,16.371553,-2.6665707,702,-2.5674112,-2.7076082,-2.7749343,-2.718821,,,61,61,56,62,61,
2006,8630,12878.188,17.310345,.085327633,29,4,11913.076,16.445574,-2.6376691,702,-2.6665707,-2.5674112,-2.7076082,-2.7749343,-2.718821,,58,61,61,56,62,61
2007,1436,12024.072,16.357143,-.13238116,28,4,12176.658,16.171875,-2.6910806,702,-2.6376691,-2.6665707,-2.5674112,-2.7076082,-2.7749343,-2.718821,57,57,60,60,55,61
2000,1394,12263.298,16.222221,,27,4,12221.659,16.58309,,703,,,,,,,,,,,,
2001,8600,11171.138,16.068966,-.046982154,29,4,12176.208,16.715775,-2.7748187,703,,,,,,,56,,,,,
2002,6206,13673.001,19.9,-.0042116921,30,4,12298.929,16.610542,-2.7056048,703,-2.7748187,,,,,,59,57,,,,
2003,6212,10856.818,16.518518,-.30633131,27,4,12029.203,16.284672,-2.7838407,703,-2.7056048,-2.7748187,,,,,57,56,54,,,
2004,6218,12116.829,15.275862,-.056998517,29,4,12041.376,16.365889,-2.620672,703,-2.7838407,-2.7056048,-2.7748187,,,,56,59,58,56,,
2005,1424,12596.109,16.612904,.11971878,31,4,12347.019,16.371553,-2.6449373,703,-2.620672,-2.7838407,-2.7056048,-2.7748187,,,60,58,61,60,58,
2006,6230,11636.883,14.535714,.22738987,28,4,11913.076,16.445574,-2.5998676,703,-2.6449373,-2.620672,-2.7838407,-2.7056048,-2.7748187,,59,57,55,58,57,55
2007,3836,11478.856,14.344828,-.10429501,29,4,12176.658,16.171875,-2.4986756,703,-2.5998676,-2.6449373,-2.620672,-2.7838407,-2.7056048,-2.7748187,57,60,58,56,59,58
2000,3794,12279.66,15.884615,,26,4,12221.659,16.58309,,704,,,,,,,,,,,,
2001,6200,12093.839,15,-.21290995,22,4,12176.208,16.715775,-2.6983259,704,,,,,,,48,,,,,
2002,1406,11487.892,18.25,-.069827341,28,4,12298.929,16.610542,-2.7720425,704,-2.6983259,,,,,,50,54,,,,
2003,8612,12260.379,16.3125,.0033799144,32,4,12029.203,16.284672,-2.7771688,704,-2.7720425,-2.6983259,,,,,60,54,58,,,
2004,3818,10919.732,15.037037,-.12983428,27,4,12041.376,16.365889,-2.598213,704,-2.7771688,-2.7720425,-2.6983259,,,,59,55,49,53,,
2005,8624,12352.821,16.68,-.073768355,25,4,12347.019,16.371553,-2.6577966,704,-2.598213,-2.7771688,-2.7720425,-2.6983259,,,52,57,53,47,51,
2006,3830,11794.165,16.6,-.060308967,30,4,11913.076,16.445574,-2.5774937,704,-2.6577966,-2.598213,-2.7771688,-2.7720425,-2.6983259,,55,57,62,58,52,56
2007,6236,11811.515,17.107143,-.41199437,28,4,12176.658,16.171875,-2.6452837,704,-2.5774937,-2.6577966,-2.598213,-2.7771688,-2.7720425,-2.6983259,58,53,55,60,56,50
2000,1395,12893.706,17.451612,,31,5,12221.659,16.58309,,705,,,,,,,,,,,,
2001,6201,12445.846,17.419355,.097996153,31,5,12176.208,16.715775,-2.7344251,705,,,,,,,62,,,,,
2002,3807,12567.801,16.068966,-.21579359,29,5,12298.929,16.610542,-2.7261062,705,-2.7344251,,,,,,60,60,,,,
2003,6213,11122.648,16.310345,-.13904323,29,5,12029.203,16.284672,-2.8162217,705,-2.7261062,-2.7344251,,,,,58,60,60,,,
2004,6219,12196.194,16.0625,.073074929,32,5,12041.376,16.365889,-2.7202086,705,-2.8162217,-2.7261062,-2.7344251,,,,61,61,63,63,,
2005,1425,11914.518,15.785714,-.18049502,28,5,12347.019,16.371553,-2.8115788,705,-2.7202086,-2.8162217,-2.7261062,-2.7344251,,,60,57,57,59,59,
2006,8631,11539.042,18.038462,-.12720458,26,5,11913.076,16.445574,-2.7286038,705,-2.8115788,-2.7202086,-2.8162217,-2.7261062,-2.7344251,,54,58,55,55,57,57
2007,6237,11114.406,15.857142,-.016309597,28,5,12176.658,16.171875,-2.6876724,705,-2.7286038,-2.8115788,-2.7202086,-2.8162217,-2.7261062,-2.7344251,54,56,60,57,57,59
2000,6195,11964.638,16.366667,,30,5,12221.659,16.58309,,706,,,,,,,,,,,,
2001,8601,10745.868,15.814815,-.12853311,27,5,12176.208,16.715775,-2.7506509,706,,,,,,,57,,,,,
2002,1407,11327.856,15,-.17420584,26,5,12298.929,16.610542,-2.7062845,706,-2.7506509,,,,,,53,56,,,,
2003,1413,12178.544,19.222221,.11871495,27,5,12029.203,16.284672,-2.7465136,706,-2.7062845,-2.7506509,,,,,53,54,57,,,
2004,8619,13095.42,17.037037,-.35521969,27,5,12041.376,16.365889,-2.6814868,706,-2.7465136,-2.7062845,-2.7506509,,,,54,53,54,57,,
2005,8625,12377.331,16.965517,.032776691,29,5,12347.019,16.371553,-2.6774907,706,-2.6814868,-2.7465136,-2.7062845,-2.7506509,,,56,56,55,56,59,
2006,1431,11991.729,17.379311,-.083999112,29,5,11913.076,16.445574,-2.6681881,706,-2.6774907,-2.6814868,-2.7465136,-2.7062845,-2.7506509,,58,56,56,55,56,59
2007,1437,12039.766,15.321428,.23942779,28,5,12176.658,16.171875,-2.681035,706,-2.6681881,-2.6774907,-2.6814868,-2.7465136,-2.7062845,-2.7506509,57,57,55,55,54,55
2000,8595,12156.163,17.333334,,24,5,12221.659,16.58309,,707,,,,,,,,,,,,
2001,1401,12399.884,16.034483,-.031072428,29,5,12176.208,16.715775,-2.7691658,707,,,,,,,53,,,,,
2002,8607,12362.48,15.8125,-.087776951,32,5,12298.929,16.610542,-2.7305932,707,-2.7691658,,,,,,61,56,,,,
2003,3813,11496.442,17.23077,.18046676,26,5,12029.203,16.284672,-2.8023622,707,-2.7305932,-2.7691658,,,,,58,55,50,,,
2004,1419,11256.918,16.3125,-.13807248,32,5,12041.376,16.365889,-2.7642767,707,-2.8023622,-2.7305932,-2.7691658,,,,58,64,61,56,,
2005,6225,12501.224,15.296296,.21621479,27,5,12347.019,16.371553,-2.7161891,707,-2.7642767,-2.8023622,-2.7305932,-2.7691658,,,59,53,59,56,51,
2006,6231,12926.226,16.384615,.33373946,26,5,11913.076,16.445574,-2.7355268,707,-2.7161891,-2.7642767,-2.8023622,-2.7305932,-2.7691658,,53,58,52,58,55,50
2007,3837,12440.472,14.806452,.0058911578,31,5,12176.658,16.171875,-2.7225165,707,-2.7355268,-2.7161891,-2.7642767,-2.8023622,-2.7305932,-2.7691658,57,58,63,57,63,60
2000,3795,12324.423,13.730769,,26,5,12221.659,16.58309,,708,,,,,,,,,,,,
2001,3801,11618.322,15.222222,-.058020789,27,5,12176.208,16.715775,-2.6904597,708,,,,,,,53,,,,,
2002,6207,12750.774,14.689655,.1436931,29,5,12298.929,16.610542,-2.6833239,708,-2.6904597,,,,,,56,55,,,,
2003,8613,12119.754,19.222221,-.044309963,27,5,12029.203,16.284672,-2.804776,708,-2.6833239,-2.6904597,,,,,56,54,53,,,
2004,3819,10929.148,15.464286,-.15224908,28,5,12041.376,16.365889,-2.6767709,708,-2.804776,-2.6833239,-2.6904597,,,,55,57,55,54,,
2005,3825,10498.286,15.125,.1357872,32,5,12347.019,16.371553,-2.699214,708,-2.6767709,-2.804776,-2.6833239,-2.6904597,,,60,59,61,59,58,
2006,3831,12417.154,15.419354,.20368022,31,5,11913.076,16.445574,-2.6333661,708,-2.699214,-2.6767709,-2.804776,-2.6833239,-2.6904597,,63,59,58,60,58,57
2007,8637,11758.618,18.799999,-.044883337,30,5,12176.658,16.171875,-2.6973825,708,-2.6333661,-2.699214,-2.6767709,-2.804776,-2.6833239,-2.6904597,61,62,58,57,59,57
2000,6196,11486.979,16.757576,,33,6,12221.659,16.58309,,709,,,,,,,,,,,,
2001,1402,12719.535,16.440001,.0328958,25,6,12176.208,16.715775,-2.681025,709,,,,,,,58,,,,,
2002,3808,12753.902,16.700001,.019933678,30,6,12298.929,16.610542,-2.722024,709,-2.681025,,,,,,55,63,,,,
2003,1414,11910.579,16.6,-.034284532,30,6,12029.203,16.284672,-2.6106777,709,-2.722024,-2.681025,,,,,60,55,63,,,
2004,6220,13995,18.791666,.10261275,24,6,12041.376,16.365889,-2.5627298,709,-2.6106777,-2.722024,-2.681025,,,,54,54,49,57,,
2005,8626,12508.719,16.571428,.11994745,28,6,12347.019,16.371553,-2.6037707,709,-2.5627298,-2.6106777,-2.722024,-2.681025,,,52,58,58,53,61,
2006,3832,11888.29,15.769231,-.127111,26,6,11913.076,16.445574,-2.5579886,709,-2.6037707,-2.5627298,-2.6106777,-2.722024,-2.681025,,54,50,56,56,51,59
2007,6238,12530.385,16.888889,.047182281,27,6,12176.658,16.171875,-2.5485346,709,-2.5579886,-2.6037707,-2.5627298,-2.6106777,-2.722024,-2.681025,53,55,51,57,57,52
2000,1396,13062.348,17.708334,,24,6,12221.659,16.58309,,710,,,,,,,,,,,,
2001,8602,12574.494,15.875,-.079833634,32,6,12176.208,16.715775,-2.7309427,710,,,,,,,56,,,,,
2002,6208,12967.564,16.708334,-.26521963,24,6,12298.929,16.610542,-2.6164892,710,-2.7309427,,,,,,56,48,,,,
2003,3814,12560.52,15.518518,.21155922,27,6,12029.203,16.284672,-2.6706197,710,-2.6164892,-2.7309427,,,,,51,59,51,,,
2004,3820,11010.127,17.233334,-.37168527,30,6,12041.376,16.365889,-2.5323117,710,-2.6706197,-2.6164892,-2.7309427,,,,57,54,62,54,,
2005,1426,11894.868,15.642858,.07633619,28,6,12347.019,16.371553,-2.6084106,710,-2.5323117,-2.6706197,-2.6164892,-2.7309427,,,58,55,52,60,52,
2006,6232,12903.645,16.1875,-.096469745,32,6,11913.076,16.445574,-2.5588562,710,-2.6084106,-2.5323117,-2.6706197,-2.6164892,-2.7309427,,60,62,59,56,64,56
2007,1438,12206.014,17.896551,-.14344066,29,6,12176.658,16.171875,-2.6795371,710,-2.5588562,-2.6084106,-2.5323117,-2.6706197,-2.6164892,-2.7309427,61,57,59,56,53,61
2000,8596,11906.796,18.068966,,29,6,12221.659,16.58309,,711,,,,,,,,,,,,
2001,3802,11413.967,17.033333,-.10169226,30,6,12176.208,16.715775,-2.6754727,711,,,,,,,59,,,,,
2002,8608,12146.1,16.068966,.0218926,29,6,12298.929,16.610542,-2.7549634,711,-2.6754727,,,,,,59,58,,,,
2003,6214,12558.532,14.807693,-.071541727,26,6,12029.203,16.284672,-2.7250016,711,-2.7549634,-2.6754727,,,,,55,56,55,,,
2004,8620,11817.41,18.333334,-.36196721,30,6,12041.376,16.365889,-2.6155968,711,-2.7250016,-2.7549634,-2.6754727,,,,56,59,60,59,,
2005,6226,11405.233,17.419355,-.11315338,31,6,12347.019,16.371553,-2.6595893,711,-2.6155968,-2.7250016,-2.7549634,-2.6754727,,,61,57,60,61,60,
2006,1432,11650.809,15.15625,-.16281523,32,6,11913.076,16.445574,-2.5904403,711,-2.6595893,-2.6155968,-2.7250016,-2.7549634,-2.6754727,,63,62,58,61,62,61
2007,8638,12868.637,14.12,.1035554,25,6,12176.658,16.171875,-2.6706572,711,-2.5904403,-2.6595893,-2.6155968,-2.7250016,-2.7549634,-2.6754727,57,56,55,51,54,55
2000,3796,12623.625,18.535715,,28,6,12221.659,16.58309,,712,,,,,,,,,,,,
2001,6202,12110.616,15.625,.20063342,24,6,12176.208,16.715775,-2.6919458,712,,,,,,,52,,,,,
2002,1408,12038.019,15.32258,-.25856099,31,6,12298.929,16.610542,-2.6806135,712,-2.6919458,,,,,,55,59,,,,
2003,8614,12511.162,14.727273,-.06545718,33,6,12029.203,16.284672,-2.6929941,712,-2.6806135,-2.6919458,,,,,64,57,61,,,
2004,1420,11986.116,17.639999,-.07046628,25,6,12041.376,16.365889,-2.5827737,712,-2.6929941,-2.6806135,-2.6919458,,,,58,56,49,53,,
2005,3826,12431.581,15.21875,-.40896469,32,6,12347.019,16.371553,-2.6703069,712,-2.5827737,-2.6929941,-2.6806135,-2.6919458,,,57,65,63,56,60,
2006,8632,11329.291,16.076923,-.14266025,26,6,11913.076,16.445574,-2.6171436,712,-2.6703069,-2.5827737,-2.6929941,-2.6806135,-2.6919458,,58,51,59,57,50,54
2007,3838,12429.328,17.709677,.11628246,31,6,12176.658,16.171875,-2.7215872,712,-2.6171436,-2.6703069,-2.5827737,-2.6929941,-2.6806135,-2.6919458,57,63,56,64,62,55
2000,8597,11615.259,16.285715,,28,7,12221.659,16.58309,,713,,,,,,,,,,,,
2001,6203,13602.315,17.423077,-.30523017,26,7,12176.208,16.715775,-2.7303483,713,,,,,,,54,,,,,
2002,3809,12933.8,16.5,-.011423795,28,7,12298.929,16.610542,-2.7571871,713,-2.7303483,,,,,,54,56,,,,
2003,8615,11284.283,15.517241,.078211986,29,7,12029.203,16.284672,-2.8197796,713,-2.7571871,-2.7303483,,,,,57,55,57,,,
2004,1421,11892.04,16.724138,.20613271,29,7,12041.376,16.365889,-2.637732,713,-2.8197796,-2.7571871,-2.7303483,,,,58,57,55,57,,
2005,8627,13169.203,17.653847,.020502722,26,7,12347.019,16.371553,-2.6994927,713,-2.637732,-2.8197796,-2.7571871,-2.7303483,,,55,55,54,52,54,
2006,3833,13165.541,16.32258,-.042150415,31,7,11913.076,16.445574,-2.6194174,713,-2.6994927,-2.637732,-2.8197796,-2.7571871,-2.7303483,,57,60,60,59,57,59
2007,6239,12409.017,15.892858,-.21718951,28,7,12176.658,16.171875,-2.6585023,713,-2.6194174,-2.6994927,-2.637732,-2.8197796,-2.7571871,-2.7303483,59,54,57,57,56,54
2000,1397,11100.258,18.1,,30,7,12221.659,16.58309,,714,,,,,,,,,,,,
2001,1403,14030.768,16.666666,.084694348,27,7,12176.208,16.715775,-2.7191727,714,,,,,,,57,,,,,
2002,8609,11263.5,16.5,-.051317401,26,7,12298.929,16.610542,-2.6587923,714,-2.7191727,,,,,,53,56,,,,
2003,3815,11389.544,17.366667,.18508942,30,7,12029.203,16.284672,-2.6824007,714,-2.6587923,-2.7191727,,,,,56,57,60,,,
2004,6221,11619.035,15.766666,.037690066,30,7,12041.376,16.365889,-2.6612377,714,-2.6824007,-2.6587923,-2.7191727,,,,60,56,57,60,,
2005,1427,12325.21,16.962963,.091215618,27,7,12347.019,16.371553,-2.6693053,714,-2.6612377,-2.6824007,-2.6587923,-2.7191727,,,57,57,53,54,57,
2006,8633,11266.226,17.451612,-.27773899,31,7,11913.076,16.445574,-2.6126258,714,-2.6693053,-2.6612377,-2.6824007,-2.6587923,-2.7191727,,58,61,61,57,58,61
2007,1439,12277.894,16.071428,.38756159,28,7,12176.658,16.171875,-2.5978706,714,-2.6126258,-2.6693053,-2.6612377,-2.6824007,-2.6587923,-2.7191727,59,55,58,58,54,55
2000,3797,13673.594,17.035715,,28,7,12221.659,16.58309,,715,,,,,,,,,,,,
2001,3803,12913.485,17.34375,.061085455,32,7,12176.208,16.715775,-2.6541727,715,,,,,,,60,,,,,
2002,6209,12747.307,16.466667,-.095232345,30,7,12298.929,16.610542,-2.6753759,715,-2.6541727,,,,,,62,58,,,,
2003,6215,12114.04,16.111111,.11563006,27,7,12029.203,16.284672,-2.7525406,715,-2.6753759,-2.6541727,,,,,57,59,55,,,
2004,8621,11591.693,14.48,-.052561052,25,7,12041.376,16.365889,-2.6415386,715,-2.7525406,-2.6753759,-2.6541727,,,,52,55,57,53,,
2005,6227,13579.275,18.799999,-.0037775782,25,7,12347.019,16.371553,-2.6604786,715,-2.6415386,-2.7525406,-2.6753759,-2.6541727,,,50,52,55,57,53,
2006,1433,12447.634,14.84375,.068594195,32,7,11913.076,16.445574,-2.6847405,715,-2.6604786,-2.6415386,-2.7525406,-2.6753759,-2.6541727,,57,57,59,62,64,60
2007,8639,12795.202,16.32258,.19865288,31,7,12176.658,16.171875,-2.672416,715,-2.6847405,-2.6604786,-2.6415386,-2.7525406,-2.6753759,-2.6541727,63,56,56,58,61,63
2000,6197,13885.084,15.5,,22,7,12221.659,16.58309,,716,,,,,,,,,,,,
2001,8603,11434.421,19.413794,.18752022,29,7,12176.208,16.715775,-2.6756754,716,,,,,,,51,,,,,
2002,1409,12425.683,15.555555,.12004097,27,7,12298.929,16.610542,-2.7488627,716,-2.6756754,,,,,,56,49,,,,
2003,1415,12061.462,15.607142,-.23400266,28,7,12029.203,16.284672,-2.7231016,716,-2.7488627,-2.6756754,,,,,55,57,50,,,
2004,3821,12390.401,14.625,.036870617,32,7,12041.376,16.365889,-2.5961964,716,-2.7231016,-2.7488627,-2.6756754,,,,60,59,61,54,,
2005,3827,12998.019,18.451612,.24511155,31,7,12347.019,16.371553,-2.6600578,716,-2.5961964,-2.7231016,-2.7488627,-2.6756754,,,63,59,58,60,53,
2006,6233,10043.004,16.280001,.28409013,25,7,11913.076,16.445574,-2.6378045,716,-2.6600578,-2.5961964,-2.7231016,-2.7488627,-2.6756754,,56,57,53,52,54,47
2007,3839,12323.166,14.827586,-.19459432,29,7,12176.658,16.171875,-2.6630759,716,-2.6378045,-2.6600578,-2.5961964,-2.7231016,-2.7488627,-2.6756754,54,60,61,57,56,58
2000,3798,13124.437,16.46875,,32,8,12221.659,16.58309,,717,,,,,,,,,,,,
2001,6204,11186.39,17.23077,.23302372,26,8,12176.208,16.715775,-2.6924636,717,,,,,,,58,,,,,
2002,1410,12360.385,16.964285,.14834715,28,8,12298.929,16.610542,-2.7310989,717,-2.6924636,,,,,,54,60,,,,
2003,3816,11641.931,16.607143,.12623513,28,8,12029.203,16.284672,-2.7233913,717,-2.7310989,-2.6924636,,,,,56,54,60,,,
2004,3822,11097.605,14.857142,-.36261949,28,8,12041.376,16.365889,-2.5993106,717,-2.7233913,-2.7310989,-2.6924636,,,,56,56,54,60,,
2005,3828,13448.867,15.724138,.045594122,29,8,12347.019,16.371553,-2.7024493,717,-2.5993106,-2.7233913,-2.7310989,-2.6924636,,,57,57,57,55,61,
2006,8634,10635.847,18.5,.17549853,26,8,11913.076,16.445574,-2.5937135,717,-2.7024493,-2.5993106,-2.7233913,-2.7310989,-2.6924636,,55,54,54,54,52,58
2007,1440,12657.858,17.366667,-.29309803,30,8,12176.658,16.171875,-2.6580529,717,-2.5937135,-2.7024493,-2.5993106,-2.7233913,-2.7310989,-2.6924636,56,59,58,58,58,56
2000,6198,12786.783,17.071428,,28,8,12221.659,16.58309,,718,,,,,,,,,,,,
2001,1404,13138.526,16.692308,-.35543519,26,8,12176.208,16.715775,-2.7359972,718,,,,,,,54,,,,,
2002,3810,11328.677,17.483871,.095923446,31,8,12298.929,16.610542,-2.7036362,718,-2.7359972,,,,,,57,59,,,,
2003,1416,12706.147,16.533333,-.068575978,30,8,12029.203,16.284672,-2.6860137,718,-2.7036362,-2.7359972,,,,,61,56,58,,,
2004,6222,12749.058,14.857142,-.17428485,28,8,12041.376,16.365889,-2.6757317,718,-2.6860137,-2.7036362,-2.7359972,,,,58,59,54,56,,
2005,8628,12067.123,16,-.17688204,30,8,12347.019,16.371553,-2.6426091,718,-2.6757317,-2.6860137,-2.7036362,-2.7359972,,,58,60,61,56,58,
2006,6234,11590.444,17.481482,.18839954,27,8,11913.076,16.445574,-2.719645,718,-2.6426091,-2.6757317,-2.6860137,-2.7036362,-2.7359972,,57,55,57,58,53,55
2007,8640,11316.054,16.766666,.12715189,30,8,12176.658,16.171875,-2.6133611,718,-2.719645,-2.6426091,-2.6757317,-2.6860137,-2.7036362,-2.7359972,57,60,58,60,61,56
2000,8598,13012.795,17.354839,,31,8,12221.659,16.58309,,719,,,,,,,,,,,,
2001,8604,11812.06,15.724138,.29595867,29,8,12176.208,16.715775,-2.6837034,719,,,,,,,60,,,,,
2002,8610,12094.638,18.799999,.30968806,25,8,12298.929,16.610542,-2.7323751,719,-2.6837034,,,,,,54,56,,,,
2003,6216,13483.637,15.857142,-.044565354,28,8,12029.203,16.284672,-2.7227535,719,-2.7323751,-2.6837034,,,,,53,57,59,,,
2004,8622,12864.919,18,-.23672532,27,8,12041.376,16.365889,-2.6271205,719,-2.7227535,-2.7323751,-2.6837034,,,,55,52,56,58,,
2005,6228,11796.034,15.84375,.023155801,32,8,12347.019,16.371553,-2.6733477,719,-2.6271205,-2.7227535,-2.7323751,-2.6837034,,,59,60,57,61,63,
2006,1434,12446.025,16.964285,.33398777,28,8,11913.076,16.445574,-2.6038792,719,-2.6733477,-2.6271205,-2.7227535,-2.7323751,-2.6837034,,60,55,56,53,57,59
2007,3840,12534.916,14.966666,.16981177,30,8,12176.658,16.171875,-2.6329255,719,-2.6038792,-2.6733477,-2.6271205,-2.7227535,-2.7323751,-2.6837034,58,62,57,58,55,59
2000,1398,12013.025,17.46875,,32,8,12221.659,16.58309,,720,,,,,,,,,,,,
2001,3804,11442.761,17.74074,.048379991,27,8,12176.208,16.715775,-2.7417605,720,,,,,,,59,,,,,
